Date;Location;New Cases
8/29/2020;Sulawesi Selatan;99
8/29/2020;Sulawesi Tengah;1
8/29/2020;Sulawesi Tenggara;38
8/29/2020;Sulawesi Utara;66
8/29/2020;Sumatera Barat;88
8/29/2020;Sumatera Selatan;56
8/29/2020;Sumatera Utara;103
8/30/2020;Aceh;54
8/30/2020;Bali;89
8/30/2020;Banten;45
8/30/2020;Bengkulu;11
8/30/2020;DKI Jakarta;1094
8/30/2020;Daerah Istimewa Yogyakarta;24
8/30/2020;Gorontalo;0
8/30/2020;Indonesia;2858
8/30/2020;Jambi;0
8/30/2020;Jawa Barat;96
8/30/2020;Jawa Tengah;140
8/30/2020;Jawa Timur;458
8/30/2020;Kalimantan Barat;18
8/30/2020;Kalimantan Selatan;64
8/30/2020;Kalimantan Tengah;25
8/30/2020;Kalimantan Timur;197
8/30/2020;Kalimantan Utara;3
8/30/2020;Kepulauan Bangka Belitung;4
8/30/2020;Kepulauan Riau;1
8/30/2020;Lampung;7
8/30/2020;Maluku;20
8/30/2020;Maluku Utara;18
8/30/2020;Nusa Tenggara Barat;1
8/30/2020;Nusa Tenggara Timur;1
8/30/2020;Papua;25
8/30/2020;Papua Barat;6
8/30/2020;Riau;134
8/30/2020;Sulawesi Barat;5
8/30/2020;Sulawesi Selatan;60
8/30/2020;Sulawesi Tengah;0
8/30/2020;Sulawesi Tenggara;27
8/30/2020;Sulawesi Utara;82
8/30/2020;Sumatera Barat;90
8/30/2020;Sumatera Selatan;40
8/30/2020;Sumatera Utara;39
8/31/2020;Aceh;33
8/31/2020;Bali;129
8/31/2020;Banten;31
8/31/2020;Bengkulu;0
8/31/2020;DKI Jakarta;1049
8/31/2020;Daerah Istimewa Yogyakarta;28
8/31/2020;Gorontalo;0
8/31/2020;Indonesia;2743
8/31/2020;Jambi;0
8/31/2020;Jawa Barat;177
8/31/2020;Jawa Tengah;179
8/31/2020;Jawa Timur;315
8/31/2020;Kalimantan Barat;0
8/31/2020;Kalimantan Selatan;32
8/31/2020;Kalimantan Tengah;41
8/31/2020;Kalimantan Timur;124
8/31/2020;Kalimantan Utara;2
8/31/2020;Kepulauan Bangka Belitung;0
8/31/2020;Kepulauan Riau;88
8/31/2020;Lampung;6
8/31/2020;Maluku;25
8/31/2020;Maluku Utara;2
8/31/2020;Nusa Tenggara Barat;14
8/31/2020;Nusa Tenggara Timur;0
8/31/2020;Papua;0
8/31/2020;Papua Barat;55
8/31/2020;Riau;108
8/31/2020;Sulawesi Barat;2
8/31/2020;Sulawesi Selatan;105
8/31/2020;Sulawesi Tengah;2
8/31/2020;Sulawesi Tenggara;2
8/31/2020;Sulawesi Utara;15
8/31/2020;Sumatera Barat;89
8/31/2020;Sumatera Selatan;53
8/31/2020;Sumatera Utara;58
9/1/2020;Aceh;16
9/1/2020;Bali;160
9/1/2020;Banten;29
9/1/2020;Bengkulu;6
9/1/2020;DKI Jakarta;901
9/1/2020;Daerah Istimewa Yogyakarta;20
9/1/2020;Gorontalo;34
9/1/2020;Indonesia;2775
9/1/2020;Jambi;0
9/1/2020;Jawa Barat;273
9/1/2020;Jawa Tengah;202
9/1/2020;Jawa Timur;351
9/1/2020;Kalimantan Barat;8
9/1/2020;Kalimantan Selatan;69
9/1/2020;Kalimantan Tengah;37
9/1/2020;Kalimantan Timur;61
9/1/2020;Kalimantan Utara;8
9/1/2020;Kepulauan Bangka Belitung;0
9/1/2020;Kepulauan Riau;27
9/1/2020;Lampung;4
9/1/2020;Maluku;43
9/1/2020;Maluku Utara;6
9/1/2020;Nusa Tenggara Barat;16
9/1/2020;Nusa Tenggara Timur;2
9/1/2020;Papua;66
9/1/2020;Papua Barat;24
9/1/2020;Riau;81
9/1/2020;Sulawesi Barat;1
9/1/2020;Sulawesi Selatan;79
9/1/2020;Sulawesi Tengah;1
9/1/2020;Sulawesi Tenggara;42
9/1/2020;Sulawesi Utara;45
9/1/2020;Sumatera Barat;83
9/1/2020;Sumatera Selatan;32
9/1/2020;Sumatera Utara;115
9/2/2020;Aceh;48
9/2/2020;Bali;169
9/2/2020;Banten;70
9/2/2020;Bengkulu;4
9/2/2020;DKI Jakarta;1054
9/2/2020;Daerah Istimewa Yogyakarta;29
9/2/2020;Gorontalo;15
9/2/2020;Indonesia;3075
9/2/2020;Jambi;1
9/2/2020;Jawa Barat;192
9/2/2020;Jawa Tengah;266
9/2/2020;Jawa Timur;359
9/2/2020;Kalimantan Barat;6
9/2/2020;Kalimantan Selatan;59
9/2/2020;Kalimantan Tengah;0
9/2/2020;Kalimantan Timur;72
9/2/2020;Kalimantan Utara;4
9/2/2020;Kepulauan Bangka Belitung;0
9/2/2020;Kepulauan Riau;47
9/2/2020;Lampung;11
9/2/2020;Maluku;10
9/2/2020;Maluku Utara;5
9/2/2020;Nusa Tenggara Barat;14
9/2/2020;Nusa Tenggara Timur;12
9/2/2020;Papua;11
9/2/2020;Papua Barat;5
9/2/2020;Riau;107
9/2/2020;Sulawesi Barat;0
9/2/2020;Sulawesi Selatan;130
9/2/2020;Sulawesi Tengah;1
9/2/2020;Sulawesi Tenggara;15
9/2/2020;Sulawesi Utara;14
9/2/2020;Sumatera Barat;88
9/2/2020;Sumatera Selatan;34
9/2/2020;Sumatera Utara;182
9/3/2020;Aceh;97
9/3/2020;Bali;174
9/3/2020;Banten;33
9/3/2020;Bengkulu;8
9/3/2020;DKI Jakarta;1359
9/3/2020;Daerah Istimewa Yogyakarta;33
9/3/2020;Gorontalo;61
9/3/2020;Indonesia;3622
9/3/2020;Jambi;0
9/3/2020;Jawa Barat;214
9/3/2020;Jawa Tengah;242
9/3/2020;Jawa Timur;371
9/3/2020;Kalimantan Barat;15
9/3/2020;Kalimantan Selatan;111
9/3/2020;Kalimantan Tengah;51
9/3/2020;Kalimantan Timur;157
9/3/2020;Kalimantan Utara;26
9/3/2020;Kepulauan Bangka Belitung;1
9/3/2020;Kepulauan Riau;37
9/3/2020;Lampung;14
9/3/2020;Maluku;51
9/3/2020;Maluku Utara;7
9/3/2020;Nusa Tenggara Barat;14
9/3/2020;Nusa Tenggara Timur;9
9/3/2020;Papua;28
9/3/2020;Papua Barat;25
9/3/2020;Riau;107
9/3/2020;Sulawesi Barat;6
9/3/2020;Sulawesi Selatan;57
9/3/2020;Sulawesi Tengah;4
9/3/2020;Sulawesi Tenggara;6
9/3/2020;Sulawesi Utara;34
9/3/2020;Sumatera Barat;44
9/3/2020;Sumatera Selatan;63
9/3/2020;Sumatera Utara;141
9/4/2020;Aceh;90
9/4/2020;Bali;196
9/4/2020;Banten;23
9/4/2020;Bengkulu;3
9/4/2020;DKI Jakarta;880
9/4/2020;Daerah Istimewa Yogyakarta;18
9/4/2020;Gorontalo;9
9/4/2020;Indonesia;3269
9/4/2020;Jambi;1
9/4/2020;Jawa Barat;412
9/4/2020;Jawa Tengah;191
9/4/2020;Jawa Timur;330
9/4/2020;Kalimantan Barat;11
9/4/2020;Kalimantan Selatan;49
9/4/2020;Kalimantan Tengah;53
9/4/2020;Kalimantan Timur;279
9/4/2020;Kalimantan Utara;4
9/4/2020;Kepulauan Bangka Belitung;2
9/4/2020;Kepulauan Riau;65
9/4/2020;Lampung;4
9/4/2020;Maluku;43
9/4/2020;Maluku Utara;9
9/4/2020;Nusa Tenggara Barat;9
9/4/2020;Nusa Tenggara Timur;2
9/4/2020;Papua;72
9/4/2020;Papua Barat;27
9/4/2020;Riau;130
9/4/2020;Sulawesi Barat;0
9/4/2020;Sulawesi Selatan;85
9/4/2020;Sulawesi Tengah;0
9/4/2020;Sulawesi Tenggara;28
9/4/2020;Sulawesi Utara;30
9/4/2020;Sumatera Barat;65
9/4/2020;Sumatera Selatan;35
9/4/2020;Sumatera Utara;125
9/5/2020;Aceh;61
9/5/2020;Bali;165
9/5/2020;Banten;49
9/5/2020;Bengkulu;5
9/5/2020;DKI Jakarta;877
9/5/2020;Daerah Istimewa Yogyakarta;21
9/5/2020;Gorontalo;22
9/5/2020;Indonesia;3128
9/5/2020;Jambi;0
9/5/2020;Jawa Barat;232
9/5/2020;Jawa Tengah;261
9/5/2020;Jawa Timur;322
9/5/2020;Kalimantan Barat;6
9/5/2020;Kalimantan Selatan;81
9/5/2020;Kalimantan Tengah;0
9/5/2020;Kalimantan Timur;128
9/5/2020;Kalimantan Utara;9
9/5/2020;Kepulauan Bangka Belitung;0
9/5/2020;Kepulauan Riau;17
9/5/2020;Lampung;12
9/5/2020;Maluku;60
9/5/2020;Maluku Utara;0
9/5/2020;Nusa Tenggara Barat;33
9/5/2020;Nusa Tenggara Timur;2
9/5/2020;Papua;101
9/5/2020;Papua Barat;7
9/5/2020;Riau;177
9/5/2020;Sulawesi Barat;17
9/5/2020;Sulawesi Selatan;151
9/5/2020;Sulawesi Tengah;3
9/5/2020;Sulawesi Tenggara;19
9/5/2020;Sulawesi Utara;18
9/5/2020;Sumatera Barat;70
9/5/2020;Sumatera Selatan;42
9/5/2020;Sumatera Utara;162
9/6/2020;Aceh;78
9/6/2020;Bali;141
9/6/2020;Banten;85
9/6/2020;Bengkulu;22
9/6/2020;DKI Jakarta;1176
9/6/2020;Daerah Istimewa Yogyakarta;11
9/6/2020;Gorontalo;4
9/6/2020;Indonesia;3444
9/6/2020;Jambi;0
9/6/2020;Jawa Barat;114
9/6/2020;Jawa Tengah;233
9/6/2020;Jawa Timur;305
9/6/2020;Kalimantan Barat;13
9/6/2020;Kalimantan Selatan;103
9/6/2020;Kalimantan Tengah;51
9/6/2020;Kalimantan Timur;186
9/6/2020;Kalimantan Utara;8
9/6/2020;Kepulauan Bangka Belitung;1
9/6/2020;Kepulauan Riau;0
9/6/2020;Lampung;12
9/6/2020;Maluku;80
9/6/2020;Maluku Utara;0
9/6/2020;Nusa Tenggara Barat;19
9/6/2020;Nusa Tenggara Timur;2
9/6/2020;Papua;0
9/6/2020;Papua Barat;13
9/6/2020;Riau;141
9/6/2020;Sulawesi Barat;0
9/6/2020;Sulawesi Selatan;211
9/6/2020;Sulawesi Tengah;0
9/6/2020;Sulawesi Tenggara;29
9/6/2020;Sulawesi Utara;12
9/6/2020;Sumatera Barat;244
9/6/2020;Sumatera Selatan;15
9/6/2020;Sumatera Utara;81
9/7/2020;Aceh;19
9/7/2020;Bali;173
9/7/2020;Banten;75
9/7/2020;Bengkulu;0
9/7/2020;DKI Jakarta;1046
9/7/2020;Daerah Istimewa Yogyakarta;14
9/7/2020;Gorontalo;15
9/7/2020;Indonesia;2880
9/7/2020;Jambi;0
9/7/2020;Jawa Barat;206
9/7/2020;Jawa Tengah;265
9/7/2020;Jawa Timur;290
9/7/2020;Kalimantan Barat;0
9/7/2020;Kalimantan Selatan;77
9/7/2020;Kalimantan Tengah;67
9/7/2020;Kalimantan Timur;62
9/7/2020;Kalimantan Utara;5
9/7/2020;Kepulauan Bangka Belitung;0
9/7/2020;Kepulauan Riau;53
9/7/2020;Lampung;3
9/7/2020;Maluku;20
9/7/2020;Maluku Utara;9
9/7/2020;Nusa Tenggara Barat;8
9/7/2020;Nusa Tenggara Timur;0
9/7/2020;Papua;74
9/7/2020;Papua Barat;32
9/7/2020;Riau;136
9/7/2020;Sulawesi Barat;0
9/7/2020;Sulawesi Selatan;11
9/7/2020;Sulawesi Tengah;0
9/7/2020;Sulawesi Tenggara;0
9/7/2020;Sulawesi Utara;1
9/7/2020;Sumatera Barat;44
9/7/2020;Sumatera Selatan;70
9/7/2020;Sumatera Utara;92
9/8/2020;Aceh;12
9/8/2020;Bali;164
9/8/2020;Banten;57
9/8/2020;Bengkulu;3
9/8/2020;DKI Jakarta;1014
9/8/2020;Daerah Istimewa Yogyakarta;24
9/8/2020;Gorontalo;24
9/8/2020;Indonesia;3046
9/8/2020;Jambi;0
9/8/2020;Jawa Barat;351
9/8/2020;Jawa Tengah;242
9/8/2020;Jawa Timur;425
9/8/2020;Kalimantan Barat;7
9/8/2020;Kalimantan Selatan;66
9/8/2020;Kalimantan Tengah;0
9/8/2020;Kalimantan Timur;87
9/8/2020;Kalimantan Utara;7
9/8/2020;Kepulauan Bangka Belitung;7
9/8/2020;Kepulauan Riau;24
9/8/2020;Lampung;11
9/8/2020;Maluku;42
9/8/2020;Maluku Utara;4
9/8/2020;Nusa Tenggara Barat;20
9/8/2020;Nusa Tenggara Timur;3
9/8/2020;Papua;14
9/8/2020;Papua Barat;1
9/8/2020;Riau;113
9/8/2020;Sulawesi Barat;16
9/8/2020;Sulawesi Selatan;50
9/8/2020;Sulawesi Tengah;5
9/8/2020;Sulawesi Tenggara;11
9/8/2020;Sulawesi Utara;21
9/8/2020;Sumatera Barat;115
9/8/2020;Sumatera Selatan;41
9/8/2020;Sumatera Utara;107
9/9/2020;Aceh;98
9/9/2020;Bali;173
9/9/2020;Banten;37
9/9/2020;Bengkulu;3
9/9/2020;DKI Jakarta;1004
9/9/2020;Daerah Istimewa Yogyakarta;50
9/9/2020;Gorontalo;16
9/9/2020;Indonesia;3307
9/9/2020;Jambi;4
9/9/2020;Jawa Barat;322
9/9/2020;Jawa Tengah;283
9/9/2020;Jawa Timur;356
9/9/2020;Kalimantan Barat;12
9/9/2020;Kalimantan Selatan;99
9/9/2020;Kalimantan Tengah;44
9/9/2020;Kalimantan Timur;80
9/9/2020;Kalimantan Utara;1
9/9/2020;Kepulauan Bangka Belitung;2
9/9/2020;Kepulauan Riau;52
9/9/2020;Lampung;22
9/9/2020;Maluku;21
9/9/2020;Maluku Utara;10
9/9/2020;Nusa Tenggara Barat;15
9/9/2020;Nusa Tenggara Timur;4
9/9/2020;Papua;0
9/9/2020;Papua Barat;18
9/9/2020;Riau;141
9/9/2020;Sulawesi Barat;15
9/9/2020;Sulawesi Selatan;146
9/9/2020;Sulawesi Tengah;4
9/9/2020;Sulawesi Tenggara;24
9/9/2020;Sulawesi Utara;22
9/9/2020;Sumatera Barat;110
9/9/2020;Sumatera Selatan;38
9/9/2020;Sumatera Utara;132
9/10/2020;Aceh;106
9/10/2020;Bali;111
9/10/2020;Banten;42
9/10/2020;Bengkulu;3
9/10/2020;DKI Jakarta;1274
9/10/2020;Daerah Istimewa Yogyakarta;50
9/10/2020;Gorontalo;28
9/10/2020;Indonesia;3861
9/10/2020;Jambi;1
9/10/2020;Jawa Barat;380
9/10/2020;Jawa Tengah;366
9/10/2020;Jawa Timur;370
9/10/2020;Kalimantan Barat;5
9/10/2020;Kalimantan Selatan;77
9/10/2020;Kalimantan Tengah;36
9/10/2020;Kalimantan Timur;90
9/10/2020;Kalimantan Utara;2
9/10/2020;Kepulauan Bangka Belitung;11
9/10/2020;Kepulauan Riau;28
9/10/2020;Lampung;21
9/10/2020;Maluku;21
9/10/2020;Maluku Utara;1
9/10/2020;Nusa Tenggara Barat;11
9/10/2020;Nusa Tenggara Timur;0
9/10/2020;Papua;113
9/10/2020;Papua Barat;11
9/10/2020;Riau;198
9/10/2020;Sulawesi Barat;6
9/10/2020;Sulawesi Selatan;133
9/10/2020;Sulawesi Tengah;0
9/10/2020;Sulawesi Tenggara;26
9/10/2020;Sulawesi Utara;18
9/10/2020;Sumatera Barat;104
9/10/2020;Sumatera Selatan;66
9/10/2020;Sumatera Utara;146
9/11/2020;Aceh;145
9/11/2020;Bali;143
9/11/2020;Banten;48
9/11/2020;Bengkulu;30
9/11/2020;DKI Jakarta;964
9/11/2020;Daerah Istimewa Yogyakarta;49
9/11/2020;Gorontalo;2
9/11/2020;Indonesia;3737
9/11/2020;Jambi;5
9/11/2020;Jawa Barat;268
9/11/2020;Jawa Tengah;573
9/11/2020;Jawa Timur;369
9/11/2020;Kalimantan Barat;8
9/11/2020;Kalimantan Selatan;73
9/11/2020;Kalimantan Tengah;33
9/11/2020;Kalimantan Timur;153
9/11/2020;Kalimantan Utara;2
9/11/2020;Kepulauan Bangka Belitung;7
9/11/2020;Kepulauan Riau;17
9/11/2020;Lampung;2
9/11/2020;Maluku;117
9/11/2020;Maluku Utara;7
9/11/2020;Nusa Tenggara Barat;9
9/11/2020;Nusa Tenggara Timur;0
9/11/2020;Papua;54
9/11/2020;Papua Barat;49
9/11/2020;Riau;183
9/11/2020;Sulawesi Barat;3
9/11/2020;Sulawesi Selatan;162
9/11/2020;Sulawesi Tengah;7
9/11/2020;Sulawesi Tenggara;33
9/11/2020;Sulawesi Utara;21
9/11/2020;Sumatera Barat;37
9/11/2020;Sumatera Selatan;55
9/11/2020;Sumatera Utara;131
9/12/2020;Aceh;124
9/12/2020;Bali;135
9/12/2020;Banten;23
9/12/2020;Bengkulu;28
9/12/2020;DKI Jakarta;1205
9/12/2020;Daerah Istimewa Yogyakarta;43
9/12/2020;Gorontalo;11
9/12/2020;Indonesia;3806
9/12/2020;Jambi;5
9/12/2020;Jawa Barat;309
9/12/2020;Jawa Tengah;386
9/12/2020;Jawa Timur;364
9/12/2020;Kalimantan Barat;11
9/12/2020;Kalimantan Selatan;96
9/12/2020;Kalimantan Tengah;46
9/12/2020;Kalimantan Timur;153
9/12/2020;Kalimantan Utara;5
9/12/2020;Kepulauan Bangka Belitung;5
9/12/2020;Kepulauan Riau;21
9/12/2020;Lampung;44
9/12/2020;Maluku;12
9/12/2020;Maluku Utara;3
9/12/2020;Nusa Tenggara Barat;13
9/12/2020;Nusa Tenggara Timur;4
9/12/2020;Papua;62
9/12/2020;Papua Barat;67
9/12/2020;Riau;232
9/12/2020;Sulawesi Barat;3
9/12/2020;Sulawesi Selatan;52
9/12/2020;Sulawesi Tengah;1
9/12/2020;Sulawesi Tenggara;33
9/12/2020;Sulawesi Utara;21
9/12/2020;Sumatera Barat;103
9/12/2020;Sumatera Selatan;73
9/12/2020;Sumatera Utara;121
9/13/2020;Aceh;212
9/13/2020;Bali;113
9/13/2020;Banten;50
9/13/2020;Bengkulu;8
9/13/2020;DKI Jakarta;1380
9/13/2020;Daerah Istimewa Yogyakarta;49
9/13/2020;Gorontalo;32
9/13/2020;Indonesia;3636
9/13/2020;Jambi;2
9/13/2020;Jawa Barat;147
9/13/2020;Jawa Tengah;283
9/13/2020;Jawa Timur;236
9/13/2020;Kalimantan Barat;7
9/13/2020;Kalimantan Selatan;33
9/13/2020;Kalimantan Tengah;36
9/13/2020;Kalimantan Timur;174
9/13/2020;Kalimantan Utara;4
9/13/2020;Kepulauan Bangka Belitung;8
9/13/2020;Kepulauan Riau;33
9/13/2020;Lampung;0
9/13/2020;Maluku;57
9/13/2020;Maluku Utara;14
9/13/2020;Nusa Tenggara Barat;16
9/13/2020;Nusa Tenggara Timur;20
9/13/2020;Papua;84
9/13/2020;Papua Barat;0
9/13/2020;Riau;207
9/13/2020;Sulawesi Barat;8
9/13/2020;Sulawesi Selatan;80
9/13/2020;Sulawesi Tengah;2
9/13/2020;Sulawesi Tenggara;36
9/13/2020;Sulawesi Utara;44
9/13/2020;Sumatera Barat;123
9/13/2020;Sumatera Selatan;33
9/13/2020;Sumatera Utara;103
9/14/2020;Aceh;153
9/14/2020;Bali;86
9/14/2020;Banten;57
9/14/2020;Bengkulu;1
9/14/2020;DKI Jakarta;879
9/14/2020;Daerah Istimewa Yogyakarta;33
9/14/2020;Gorontalo;0
9/14/2020;Indonesia;3141
9/14/2020;Jambi;0
9/14/2020;Jawa Barat;207
9/14/2020;Jawa Tengah;143
9/14/2020;Jawa Timur;358
9/14/2020;Kalimantan Barat;26
9/14/2020;Kalimantan Selatan;141
9/14/2020;Kalimantan Tengah;0
9/14/2020;Kalimantan Timur;123
9/14/2020;Kalimantan Utara;5
9/14/2020;Kepulauan Bangka Belitung;0
9/14/2020;Kepulauan Riau;19
9/14/2020;Lampung;60
9/14/2020;Maluku;31
9/14/2020;Maluku Utara;5
9/14/2020;Nusa Tenggara Barat;22
9/14/2020;Nusa Tenggara Timur;0
9/14/2020;Papua;96
9/14/2020;Papua Barat;99
9/14/2020;Riau;136
9/14/2020;Sulawesi Barat;1
9/14/2020;Sulawesi Selatan;180
9/14/2020;Sulawesi Tengah;0
9/14/2020;Sulawesi Tenggara;22
9/14/2020;Sulawesi Utara;16
9/14/2020;Sumatera Barat;118
9/14/2020;Sumatera Selatan;27
9/14/2020;Sumatera Utara;94
9/15/2020;Aceh;140
9/15/2020;Bali;68
9/15/2020;Banten;63
9/15/2020;Bengkulu;9
9/15/2020;DKI Jakarta;1076
9/15/2020;Daerah Istimewa Yogyakarta;26
9/15/2020;Gorontalo;16
9/15/2020;Indonesia;3507
9/15/2020;Jambi;10
9/15/2020;Jawa Barat;449
9/15/2020;Jawa Tengah;205
9/15/2020;Jawa Timur;371
9/15/2020;Kalimantan Barat;4
9/15/2020;Kalimantan Selatan;77
9/15/2020;Kalimantan Tengah;57
9/15/2020;Kalimantan Timur;51
9/15/2020;Kalimantan Utara;5
9/15/2020;Kepulauan Bangka Belitung;1
9/15/2020;Kepulauan Riau;8
9/15/2020;Lampung;29
9/15/2020;Maluku;16
9/15/2020;Maluku Utara;16
9/15/2020;Nusa Tenggara Barat;20
9/15/2020;Nusa Tenggara Timur;39
9/15/2020;Papua;65
9/15/2020;Papua Barat;51
9/15/2020;Riau;166
9/15/2020;Sulawesi Barat;4
9/15/2020;Sulawesi Selatan;105
9/15/2020;Sulawesi Tengah;1
9/15/2020;Sulawesi Tenggara;58
9/15/2020;Sulawesi Utara;6
9/15/2020;Sumatera Barat;128
9/15/2020;Sumatera Selatan;40
9/15/2020;Sumatera Utara;249
9/16/2020;Aceh;95
9/16/2020;Bali;49
9/16/2020;Banten;138
9/16/2020;Bengkulu;4
9/16/2020;DKI Jakarta;1294
9/16/2020;Daerah Istimewa Yogyakarta;48
9/16/2020;Gorontalo;6
9/16/2020;Indonesia;3963
9/16/2020;Jambi;14
9/16/2020;Jawa Barat;350
9/16/2020;Jawa Tengah;339
9/16/2020;Jawa Timur;358
9/16/2020;Kalimantan Barat;19
9/16/2020;Kalimantan Selatan;11
9/16/2020;Kalimantan Tengah;64
9/16/2020;Kalimantan Timur;217
9/16/2020;Kalimantan Utara;2
9/16/2020;Kepulauan Bangka Belitung;11
9/16/2020;Kepulauan Riau;21
9/16/2020;Lampung;22
9/16/2020;Maluku;19
9/16/2020;Maluku Utara;10
9/16/2020;Nusa Tenggara Barat;9
9/16/2020;Nusa Tenggara Timur;13
9/16/2020;Papua;126
9/16/2020;Papua Barat;42
9/16/2020;Riau;188
9/16/2020;Sulawesi Barat;2
9/16/2020;Sulawesi Selatan;148
9/16/2020;Sulawesi Tengah;4
9/16/2020;Sulawesi Tenggara;59
9/16/2020;Sulawesi Utara;11
9/16/2020;Sumatera Barat;116
9/16/2020;Sumatera Selatan;57
9/16/2020;Sumatera Utara;126
9/17/2020;Aceh;109
9/17/2020;Bali;63
9/17/2020;Banten;121
9/17/2020;Bengkulu;30
9/17/2020;DKI Jakarta;1113
9/17/2020;Daerah Istimewa Yogyakarta;41
9/17/2020;Gorontalo;5
9/17/2020;Indonesia;3635
9/17/2020;Jambi;6
9/17/2020;Jawa Barat;406
9/17/2020;Jawa Tengah;291
9/17/2020;Jawa Timur;323
9/17/2020;Kalimantan Barat;22
9/17/2020;Kalimantan Selatan;36
9/17/2020;Kalimantan Tengah;0
9/17/2020;Kalimantan Timur;169
9/17/2020;Kalimantan Utara;2
9/17/2020;Kepulauan Bangka Belitung;10
9/17/2020;Kepulauan Riau;34
9/17/2020;Lampung;21
9/17/2020;Maluku;3
9/17/2020;Maluku Utara;6
9/17/2020;Nusa Tenggara Barat;19
9/17/2020;Nusa Tenggara Timur;13
9/17/2020;Papua;73
9/17/2020;Papua Barat;55
9/17/2020;Riau;236
9/17/2020;Sulawesi Barat;5
9/17/2020;Sulawesi Selatan;120
9/17/2020;Sulawesi Tengah;2
9/17/2020;Sulawesi Tenggara;35
9/17/2020;Sulawesi Utara;30
9/17/2020;Sumatera Barat;119
9/17/2020;Sumatera Selatan;58
9/17/2020;Sumatera Utara;117
9/18/2020;Aceh;116
9/18/2020;Bali;50
9/18/2020;Banten;141
9/18/2020;Bengkulu;13
9/18/2020;DKI Jakarta;1258
9/18/2020;Daerah Istimewa Yogyakarta;53
9/18/2020;Gorontalo;12
9/18/2020;Indonesia;3891
9/18/2020;Jambi;7
9/18/2020;Jawa Barat;486
9/18/2020;Jawa Tengah;200
9/18/2020;Jawa Timur;488
9/18/2020;Kalimantan Barat;15
9/18/2020;Kalimantan Selatan;25
9/18/2020;Kalimantan Tengah;55
9/18/2020;Kalimantan Timur;119
9/18/2020;Kalimantan Utara;2
9/18/2020;Kepulauan Bangka Belitung;1
9/18/2020;Kepulauan Riau;88
9/18/2020;Lampung;7
9/18/2020;Maluku;7
9/18/2020;Maluku Utara;1
9/18/2020;Nusa Tenggara Barat;20
9/18/2020;Nusa Tenggara Timur;11
9/18/2020;Papua;58
9/18/2020;Papua Barat;54
9/18/2020;Riau;228
9/18/2020;Sulawesi Barat;2
9/18/2020;Sulawesi Selatan;176
9/18/2020;Sulawesi Tengah;11
9/18/2020;Sulawesi Tenggara;17
9/18/2020;Sulawesi Utara;20
9/18/2020;Sumatera Barat;134
9/18/2020;Sumatera Selatan;60
9/18/2020;Sumatera Utara;125
9/19/2020;Aceh;175
9/19/2020;Bali;85
9/19/2020;Banten;128
9/19/2020;Bengkulu;7
9/19/2020;DKI Jakarta;988
9/19/2020;Daerah Istimewa Yogyakarta;74
9/19/2020;Gorontalo;22
9/19/2020;Indonesia;4168
9/19/2020;Jambi;14
9/19/2020;Jawa Barat;498
9/19/2020;Jawa Tengah;273
9/19/2020;Jawa Timur;351
9/19/2020;Kalimantan Barat;21
9/19/2020;Kalimantan Selatan;76
9/19/2020;Kalimantan Tengah;50
9/19/2020;Kalimantan Timur;111
9/19/2020;Kalimantan Utara;3
9/19/2020;Kepulauan Bangka Belitung;4
9/19/2020;Kepulauan Riau;46
9/19/2020;Lampung;21
9/19/2020;Maluku;41
9/19/2020;Maluku Utara;19
9/19/2020;Nusa Tenggara Barat;53
9/19/2020;Nusa Tenggara Timur;2
9/19/2020;Papua;203
9/19/2020;Papua Barat;48
9/19/2020;Riau;297
9/19/2020;Sulawesi Barat;1
9/19/2020;Sulawesi Selatan;177
9/19/2020;Sulawesi Tengah;8
9/19/2020;Sulawesi Tenggara;53
9/19/2020;Sulawesi Utara;22
9/19/2020;Sumatera Barat;159
9/19/2020;Sumatera Selatan;38
9/19/2020;Sumatera Utara;97
9/20/2020;Aceh;68
9/20/2020;Bali;121
9/20/2020;Banten;179
9/20/2020;Bengkulu;6
9/20/2020;DKI Jakarta;1138
9/20/2020;Daerah Istimewa Yogyakarta;70
9/20/2020;Gorontalo;60
9/20/2020;Indonesia;3989
9/20/2020;Jambi;14
9/20/2020;Jawa Barat;466
9/20/2020;Jawa Tengah;304
9/20/2020;Jawa Timur;350
9/20/2020;Kalimantan Barat;6
9/20/2020;Kalimantan Selatan;87
9/20/2020;Kalimantan Tengah;44
9/20/2020;Kalimantan Timur;60
9/20/2020;Kalimantan Utara;1
9/20/2020;Kepulauan Bangka Belitung;1
9/20/2020;Kepulauan Riau;12
9/20/2020;Lampung;13
9/20/2020;Maluku;15
9/20/2020;Maluku Utara;0
9/20/2020;Nusa Tenggara Barat;19
9/20/2020;Nusa Tenggara Timur;6
9/20/2020;Papua;50
9/20/2020;Papua Barat;60
9/20/2020;Riau;282
9/20/2020;Sulawesi Barat;19
9/20/2020;Sulawesi Selatan;172
9/20/2020;Sulawesi Tengah;23
9/20/2020;Sulawesi Tenggara;71
9/20/2020;Sulawesi Utara;40
9/20/2020;Sumatera Barat;106
9/20/2020;Sumatera Selatan;71
9/20/2020;Sumatera Utara;95
9/21/2020;Aceh;99
9/21/2020;Bali;139
9/21/2020;Banten;122
9/21/2020;Bengkulu;0
9/21/2020;DKI Jakarta;1352
9/21/2020;Daerah Istimewa Yogyakarta;64
9/21/2020;Gorontalo;2
